1.425 	 3.18028 
1.426 	 3.18013 
1.427 	 3.17998 
1.428 	 3.17984 
1.429 	 3.17969 
1.43 	 3.17955 
1.431 	 3.1794 
1.432 	 3.17926 
1.433 	 3.17911 
1.434 	 3.17897 
1.435 	 3.17882 
1.436 	 3.17868 
1.437 	 3.17854 
1.438 	 3.17839 
1.439 	 3.17825 
1.44 	 3.17811 
1.441 	 3.17797 
1.442 	 3.17783 
1.443 	 3.17769 
1.444 	 3.17755 
1.445 	 3.17741 
1.446 	 3.17727 
1.447 	 3.17713 
1.448 	 3.17699 
1.449 	 3.17685 
1.45 	 3.17671 
1.451 	 3.17657 
1.452 	 3.17643 
1.453 	 3.1763 
1.454 	 3.17616 
1.455 	 3.17602 
1.456 	 3.17589 
1.457 	 3.17575 
1.458 	 3.17562 
1.459 	 3.17548 
1.46 	 3.17534 
1.461 	 3.17521 
1.462 	 3.17508 
1.463 	 3.17494 
1.464 	 3.17481 
1.465 	 3.17468 
1.466 	 3.17454 
1.467 	 3.17441 
1.468 	 3.17428 
1.469 	 3.17415 
1.47 	 3.17401 
1.471 	 3.17388 
1.472 	 3.17375 
1.473 	 3.17362 
1.474 	 3.17349 
1.475 	 3.17336 
1.476 	 3.17323 
1.477 	 3.1731 
1.478 	 3.17297 
1.479 	 3.17284 
1.48 	 3.17271 
1.481 	 3.17259 
1.482 	 3.17246 
1.483 	 3.17233 
1.484 	 3.1722 
1.485 	 3.17208 
1.486 	 3.17195 
1.487 	 3.17182 
1.488 	 3.1717 
1.489 	 3.17157 
1.49 	 3.17145 
1.491 	 3.17132 
1.492 	 3.1712 
1.493 	 3.17107 
1.494 	 3.17095 
1.495 	 3.17082 
1.496 	 3.1707 
1.497 	 3.17058 
1.498 	 3.17045 
1.499 	 3.17033 
1.5 	 3.17021 
1.501 	 3.17009 
1.502 	 3.16996 
1.503 	 3.16984 
1.504 	 3.16972 
1.505 	 3.1696 
1.506 	 3.16948 
1.507 	 3.16936 
1.508 	 3.16924 
1.509 	 3.16912 
1.51 	 3.169 
1.511 	 3.16888 
1.512 	 3.16876 
1.513 	 3.16864 
1.514 	 3.16852 
1.515 	 3.16841 
1.516 	 3.16829 
1.517 	 3.16817 
1.518 	 3.16805 
1.519 	 3.16794 
1.52 	 3.16782 
1.521 	 3.1677 
1.522 	 3.16759 
1.523 	 3.16747 
1.524 	 3.16735 
1.525 	 3.16724 
1.526 	 3.16712 
1.527 	 3.16701 
1.528 	 3.16689 
1.529 	 3.16678 
1.53 	 3.16666 
1.531 	 3.16655 
1.532 	 3.16644 
1.533 	 3.16632 
1.534 	 3.16621 
1.535 	 3.1661 
1.536 	 3.16599 
1.537 	 3.16587 
1.538 	 3.16576 
1.539 	 3.16565 
1.54 	 3.16554 
1.541 	 3.16543 
1.542 	 3.16532 
1.543 	 3.1652 
1.544 	 3.16509 
1.545 	 3.16498 
1.546 	 3.16487 
1.547 	 3.16476 
1.548 	 3.16465 
1.549 	 3.16454 
1.55 	 3.16444 
1.551 	 3.16433 
1.552 	 3.16422 
1.553 	 3.16411 
1.554 	 3.164 
1.555 	 3.16389 
1.556 	 3.16379 
1.557 	 3.16368 
1.558 	 3.16357 
1.559 	 3.16346 
1.56 	 3.16336 
1.561 	 3.16325 
1.562 	 3.16315 
1.563 	 3.16304 
1.564 	 3.16293 
1.565 	 3.16283 
1.566 	 3.16272 
1.567 	 3.16262 
1.568 	 3.16251 
1.569 	 3.16241 
1.57 	 3.1623 
1.571 	 3.1622 
1.572 	 3.1621 
1.573 	 3.16199 
1.574 	 3.16189 
1.575 	 3.16179 
1.576 	 3.16168 
1.577 	 3.16158 
1.578 	 3.16148 
1.579 	 3.16138 
1.58 	 3.16127 
1.581 	 3.16117 
1.582 	 3.16107 
1.583 	 3.16097 
1.584 	 3.16087 
1.585 	 3.16077 
1.586 	 3.16067 
1.587 	 3.16057 
1.588 	 3.16047 
1.589 	 3.16037 
1.59 	 3.16027 
1.591 	 3.16017 
1.592 	 3.16007 
1.593 	 3.15997 
1.594 	 3.15987 
1.595 	 3.15977 
1.596 	 3.15967 
1.597 	 3.15957 
1.598 	 3.15948 
1.599 	 3.15938 
1.6 	 3.15928 
1.601 	 3.15918 
1.602 	 3.15909 
1.603 	 3.15899 
1.604 	 3.15889 
1.605 	 3.1588 
1.606 	 3.1587 
1.607 	 3.1586 
1.608 	 3.15851 
1.609 	 3.15841 
1.61 	 3.15832 
1.611 	 3.15822 
1.612 	 3.15812 
1.613 	 3.15803 
1.614 	 3.15794 
1.615 	 3.15784 
1.616 	 3.15775 
1.617 	 3.15765 
1.618 	 3.15756 
1.619 	 3.15746 
1.62 	 3.15737 
1.621 	 3.15728 
1.622 	 3.15718 
1.623 	 3.15709 
1.624 	 3.157 
1.625 	 3.15691 
1.626 	 3.15681 
1.627 	 3.15672 
1.628 	 3.15663 
1.629 	 3.15654 
1.63 	 3.15645 
1.631 	 3.15635 
1.632 	 3.15626 
1.633 	 3.15617 
1.634 	 3.15608 
1.635 	 3.15599 
1.636 	 3.1559 
1.637 	 3.15581 
1.638 	 3.15572 
1.639 	 3.15563 
1.64 	 3.15554 
1.641 	 3.15545 
1.642 	 3.15536 
1.643 	 3.15527 
1.644 	 3.15518 
1.645 	 3.15509 
1.646 	 3.15501 
1.647 	 3.15492 
1.648 	 3.15483 
1.649 	 3.15474 
1.65 	 3.15465 
1.651 	 3.15457 
1.652 	 3.15448 
1.653 	 3.15439 
1.654 	 3.1543 
1.655 	 3.15422 
1.656 	 3.15413 
1.657 	 3.15404 
1.658 	 3.15396 
1.659 	 3.15387 
1.66 	 3.15378 
1.661 	 3.1537 
1.662 	 3.15361 
1.663 	 3.15353 
1.664 	 3.15344 
1.665 	 3.15336 
1.666 	 3.15327 
1.667 	 3.15319 
1.668 	 3.1531 
1.669 	 3.15302 
1.67 	 3.15293 
1.671 	 3.15285 
1.672 	 3.15277 
1.673 	 3.15268 
1.674 	 3.1526 
1.675 	 3.15251 
1.676 	 3.15243 
1.677 	 3.15235 
1.678 	 3.15226 
1.679 	 3.15218 
1.68 	 3.1521 
1.681 	 3.15202 
1.682 	 3.15193 
1.683 	 3.15185 
1.684 	 3.15177 
1.685 	 3.15169 
1.686 	 3.15161 
1.687 	 3.15153 
1.688 	 3.15144 
1.689 	 3.15136 
1.69 	 3.15128 
1.691 	 3.1512 
1.692 	 3.15112 
1.693 	 3.15104 
1.694 	 3.15096 
1.695 	 3.15088 
1.696 	 3.1508 
1.697 	 3.15072 
1.698 	 3.15064 
1.699 	 3.15056 
1.7 	 3.15048 
1.701 	 3.1504 
1.702 	 3.15032 
1.703 	 3.15024 
1.704 	 3.15016 
1.705 	 3.15009 
1.706 	 3.15001 
1.707 	 3.14993 
1.708 	 3.14985 
1.709 	 3.14977 
1.71 	 3.1497 
1.711 	 3.14962 
1.712 	 3.14954 
1.713 	 3.14946 
1.714 	 3.14939 
1.715 	 3.14931 
1.716 	 3.14923 
1.717 	 3.14915 
1.718 	 3.14908 
1.719 	 3.149 
1.72 	 3.14892 
1.721 	 3.14885 
1.722 	 3.14877 
1.723 	 3.1487 
1.724 	 3.14862 
1.725 	 3.14855 
1.726 	 3.14847 
1.727 	 3.14839 
1.728 	 3.14832 
1.729 	 3.14824 
1.73 	 3.14817 
1.731 	 3.14809 
1.732 	 3.14802 
1.733 	 3.14795 
1.734 	 3.14787 
1.735 	 3.1478 
1.736 	 3.14772 
1.737 	 3.14765 
1.738 	 3.14758 
1.739 	 3.1475 
1.74 	 3.14743 
1.741 	 3.14736 
1.742 	 3.14728 
1.743 	 3.14721 
1.744 	 3.14714 
1.745 	 3.14706 
1.746 	 3.14699 
1.747 	 3.14692 
1.748 	 3.14685 
1.749 	 3.14677 
1.75 	 3.1467 
1.751 	 3.14663 
1.752 	 3.14656 
1.753 	 3.14649 
1.754 	 3.14642 
1.755 	 3.14634 
1.756 	 3.14627 
1.757 	 3.1462 
1.758 	 3.14613 
1.759 	 3.14606 
1.76 	 3.14599 
1.761 	 3.14592 
1.762 	 3.14585 
1.763 	 3.14578 
1.764 	 3.14571 
1.765 	 3.14564 
1.766 	 3.14557 
1.767 	 3.1455 
1.768 	 3.14543 
1.769 	 3.14536 
1.77 	 3.14529 
1.771 	 3.14522 
1.772 	 3.14515 
1.773 	 3.14508 
1.774 	 3.14501 
1.775 	 3.14494 
1.776 	 3.14488 
1.777 	 3.14481 
1.778 	 3.14474 
1.779 	 3.14467 
1.78 	 3.1446 
1.781 	 3.14453 
1.782 	 3.14447 
1.783 	 3.1444 
1.784 	 3.14433 
1.785 	 3.14426 
1.786 	 3.1442 
1.787 	 3.14413 
1.788 	 3.14406 
1.789 	 3.144 
1.79 	 3.14393 
1.791 	 3.14386 
1.792 	 3.1438 
1.793 	 3.14373 
1.794 	 3.14366 
1.795 	 3.1436 
1.796 	 3.14353 
1.797 	 3.14346 
1.798 	 3.1434 
1.799 	 3.14333 
